reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
84dee939-672a-43b3-b62b-88ea51af6c25,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"apa apa an ini gua mau login akun gw pas kode verif nya gw masukin malah salah,padahal kode nya baru d kirim dari pihak discord.!!nunggu kode verif nya pun lama.!!tolong pihak discord di benar kan itu.!!!",1,0,322.11 - Stable,2026-04-02 14:11:12,"Pastikan nomor HP yang digunakan aktif, bukan nomor VOIP/telepon rumah, dan belum terdaftar di akun Discord lain. Coba minta kode baru dan masukkan segera setelah diterima. Jika masih gagal, kunjungi dis.gd/contact untuk bantuan lebih lanjut.",2026-04-02 14:39:28,322.11 - Stable
d734f9c8-f215-47e0-a9ed-937e637266d1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"seruu banget aplikasi nya, bisa buat nonton dan main game bersama teman namun terkadang suka bug dan lemot, mungkin bisa di perbaiki untuk kedepannya.",5,9,322.11 - Stable,2026-04-02 12:34:58,,,322.11 - Stable
5d3a1131-208b-4a09-afa4-a13061dd076a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"waktu mau log in, saya lupa password, lalu pas klik forget password gak bekerja. jadi rasanya impossible buat log in akun lama, saya juga lupa akun gmail mau pake passkey tapi malah disuruh pake device lain, tolong perbaiki. gak bisa bisa, dan banyak org mengeluh waktu login, gmail nya katanya gak eksis atau salah padahal pw nya gak pernah diganti, dasar aplikasi aneh.",5,22,321.9 - Stable,2026-04-02 12:27:54,,,321.9 - Stable
962bfac1-ffef-400a-a9fe-d108b07156b0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Discord di HP saya sering kali tidak membaca internet wifi saya, padahal saya cek di PC aman saja, dan saya buka aplikasi lain atau main game online internet wifi saya gak bermasalah. Hanya bermasalah di Discord saja, mohon diperbaiki",1,1,,2026-04-02 10:09:09,"Coba restart HP, update aplikasi Discord ke versi terbaru, dan pastikan OS Android juga sudah update. Jika masih bermasalah, coba ganti DNS di pengaturan WiFi ke Google DNS (8.8.8.8) atau gunakan aplikasi Cloudflare 1.1.1.1. Info: dis.gd/mobile-voice-help",2026-04-02 10:39:29,
fed0cf7b-54fb-4aaa-869f-fd0daa873034,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kenapa ketika aku klik link di discord mengapa tidak muncul ""pop up leaving discord' terlebih dahulu,dan masuk langsung tanpa adanya tabel leaving discord",5,0,322.11 - Stable,2026-04-02 08:27:49,,,322.11 - Stable
3ed9fd81-6c5f-45ec-ba31-a79422bf852d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"plis developer benerin yg confirmasi robot itu pas ku pencet malah di , di upgrade dulu mesin pemindai nya padahal semua yg komen ini bukan ai tapi manusia 🗿",4,0,322.11 - Stable,2026-04-02 08:11:34,,,322.11 - Stable
7b20eef4-2f08-450d-8a15-4029e7da27e0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,,2026-04-02 06:14:45,,,
f3033b89-358a-4650-a915-215a687151a0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,322.11 - Stable,2026-04-02 04:25:19,,,322.11 - Stable
7c32e575-a8bd-44cf-9959-79ba946a279b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gak bisa login sampai buat emosi,1,0,322.11 - Stable,2026-04-02 02:30:55,"Coba update aplikasi & OS, bersihkan cache, dan reinstall Discord. Pastikan perangkat kompatibel. Jika masih bermasalah, hubungi kami di dis.gd/contact untuk bantuan lebih lanjut.",2026-04-02 02:59:34,322.11 - Stable
e035cf08-e6eb-40ad-b921-a4cef40f7781,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pas mau bikin akun mental mulu ke awal menu register,1,0,322.11 - Stable,2026-04-02 02:29:30,"Untuk membuat akun Discord di Android, pastikan aplikasi sudah diupdate, lalu tekan ""Register"" dan isi data yang diminta. Jika proses gagal, coba restart perangkat, reinstall aplikasi, atau cek koneksi internet. Info lebih lanjut: dis.gd/contact",2026-04-02 02:59:29,322.11 - Stable
27d0a927-f81a-47e0-862c-b3b945287483,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,GOOOOOOOOOOODDDD,5,0,321.9 - Stable,2026-04-02 02:23:53,,,321.9 - Stable
80a711dc-0516-4448-aed5-8cc1ad22739f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,harga discord nitro makin mahal!!!!,1,0,,2026-04-01 20:20:18,,,
5a739ea8-3463-42b1-bc42-9f8a9b8b3e23,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,321.9 - Stable,2026-04-01 20:09:42,,,321.9 - Stable
55cfcdb7-eabe-440e-8c85-3a3a1b75d8eb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"apk gajelaas,waktu mau buat akun,malah ngebug di verifikasi kamu bukan robot,gabisa"" padahal udah benar",1,1,322.11 - Stable,2026-04-01 15:39:18,"Coba pastikan koneksi internet stabil, lalu restart aplikasi Discord dan perangkat Anda. Jika CAPTCHA ""bukan robot"" tetap gagal, coba gunakan jaringan lain atau update aplikasi. Jika masih bermasalah, kunjungi dis.gd/contact untuk bantuan lebih lanjut.",2026-04-01 16:07:34,322.11 - Stable
3485102c-9000-4521-9422-202299626521,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"admin discord saya ingin masuk komunitas fish it tp kok tulisannya expired si tolong bantuannya, saya sudah mengganti-ganti akun, tp masih tidak bisa tolong bantuannya admin discord🙏🙏",3,2,322.11 - Stable,2026-04-01 14:43:00,"Link undangan komunitas bisa expired jika sudah melewati batas waktu atau penggunaan. Coba minta link undangan baru dari admin komunitas Fish It. Jika masih tidak bisa masuk, cek info lebih lanjut di dis.gd/contact.",2026-04-01 15:13:28,322.11 - Stable
91e54a25-d516-4d44-be62-8074efecdbdc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gabisa masuk mulu anehh kecewa berat,1,0,322.11 - Stable,2026-04-01 14:36:52,"Coba restart perangkat, pastikan aplikasi Discord dan OS sudah versi terbaru, serta cek koneksi internet. Jika masih tidak bisa masuk, silakan kunjungi dis.gd/contact untuk bantuan lebih lanjut.",2026-04-01 15:03:26,322.11 - Stable
792e941c-fd6b-4c1b-9061-f18335155650,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong tambahkan bahasa indonesia,5,0,,2026-04-01 12:14:56,,,
1160237f-6c18-4568-bf41-ce190ae116f8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi sangat berguna🤟🏻🦅,5,0,321.9 - Stable,2026-04-01 11:33:49,,,321.9 - Stable
6d9e3d4a-ecd5-4f87-811b-a50fd1a9498c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ambatukam sanagat ehbat,5,0,319.14 - Stable,2026-04-01 11:32:08,,,319.14 - Stable
d09358e9-79c6-4bc8-8987-ce19ef082659,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat jelek,1,0,,2026-04-01 11:19:58,"Terima kasih atas masukannya. Jika Anda mengalami masalah, silakan hubungi kami di dis.gd/contact agar kami dapat membantu lebih lanjut. Kami terus berupaya meningkatkan pengalaman pengguna di Discord.",2026-04-01 11:47:23,
9371c6a1-bc45-4b10-b17e-7f61bbf44c2b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa saya tidak bisa log in berulang kali saya ikuti intruksi tapi tetap saya tidak bisa ada yg bisa bantu saya buat log in,3,0,322.11 - Stable,2026-04-01 09:42:58,"Pastikan aplikasi Discord dan sistem operasi di perangkat Anda sudah versi terbaru. Coba restart perangkat, hapus cache aplikasi Discord, lalu login kembali. Jika masih gagal, reset password di halaman login. Info lebih lanjut: https://dis.gd/contact",2026-04-01 10:13:33,322.11 - Stable
3a96ca2c-5f41-4e14-9098-8b7a30147423,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kerenn,5,0,,2026-04-01 09:10:29,,,
dc2d93e6-33c5-4824-af72-01eeb3089410,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pas gw mau verify email gw kasih email tapi pas pasword nya gw masukin GK bisa pasword doest not,1,0,,2026-04-01 08:49:17,"Coba gunakan fitur 'Lupa kata sandi?' di halaman login untuk reset password. Setelah itu, login dan kirim ulang email verifikasi jika perlu. Jika masih ada kendala, kunjungi dis.gd/contact untuk bantuan lebih lanjut.",2026-04-01 09:17:27,
e9f01bdb-04ab-4d4d-9e2b-73f7ff94c8de,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terlalu banyak perintah verifikasi robot,1,0,321.9 - Stable,2026-04-01 08:05:55,"Verifikasi robot membantu menjaga keamanan dan mencegah spam di Discord. Jika Anda mengalami masalah atau verifikasi terlalu sering, silakan hubungi kami di dis.gd/contact untuk bantuan lebih lanjut.",2026-04-01 08:33:29,321.9 - Stable
07ae775b-e86b-45c7-a297-6d1f048f1893,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,login aja susah ribet bikin stress orang 4nj emang ni apk,1,0,322.11 - Stable,2026-04-01 07:35:24,,,322.11 - Stable
6fe679e1-f1ca-482c-b1fd-fd1ff8982be1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi ini seru banget,5,0,,2026-04-01 07:32:06,,,
ac22760c-1ae0-4094-a918-e77e03f7ee24,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu,5,0,319.14 - Stable,2026-04-01 07:05:48,,,319.14 - Stable
1b8622b6-ae77-49a3-95dd-3e95c0ca7ed3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,makasih banget akhir nya bisa masuk discord trus akun nya masih ada. tapi pas aku mau verifikasi gak bisa code 6 digit nya sama yang terakhir padahal udah di kirimin kode nya dari discord?,4,2,322.11 - Stable,2026-04-01 07:04:30,,,322.11 - Stable
01c70457-9832-44bc-80d9-75aab5d30b87,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini gimana login susah udah ganti email terus nomor telepon gimana niat ga sih susah amat,1,0,,2026-04-01 07:00:55,"Untuk login, pastikan email/nomor sudah diverifikasi dan tidak terhubung ke akun lain. Jika lupa email, coba login dengan nomor telepon. Jika masih gagal, cek https://dis.gd/contact untuk bantuan lebih lanjut.",2026-04-01 07:29:28,
693ce5d4-7b18-438d-9b17-640b1ac7b0bd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tambahkan bahasa Indonesia,4,0,,2026-04-01 06:41:33,,,
dc973559-8841-444d-ac00-74dfd99d8a29,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,yeay,5,0,321.9 - Stable,2026-04-01 06:19:29,,,321.9 - Stable
7fd00bfe-4e93-45a5-a62c-af93f125ff44,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya suka apk ini,5,0,321.9 - Stable,2026-04-01 06:17:16,,,321.9 - Stable
b01cf864-882d-4c0d-9c6a-c15f63d37718,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pas lagi call suaraku gaada bahkan juga voice note,1,0,,2026-04-01 01:38:24,"Coba cek izin mikrofon untuk Discord di pengaturan HP kamu, pastikan sudah aktif. Juga, update aplikasi dan sistem operasi ke versi terbaru. Jika masih bermasalah, cek pengaturan suara di User Settings - Voice. Info lengkap: dis.gd/mobile-voice-help",2026-04-01 02:09:30,
cb09a30a-2093-40fa-8bf5-9dbc037a6dd9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,320.12 - Stable,2026-03-31 23:07:30,,,320.12 - Stable
2130ae0c-9c1a-4a9a-a667-f8c64fc7f99a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi penipuan,1,0,,2026-03-31 20:09:38,,,
db104978-a9ef-4a13-82b7-0ddf758a0c2d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pendaftaran ribet.. buktikan bahwa anda bukan robot.? taex beberapa kali di coba 20 x pun ngak bisa2 taex eex,1,0,321.9 - Stable,2026-03-31 18:36:55,,,321.9 - Stable
a7dd62a0-5187-4cbb-888a-3da56bbf5bf8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kamu tidak punya pilihan Bahasa Indonesia ya... bila apk mu ingin mendunia cepatlah sediakan pilihan bahasa yang lengkap /terjemahan Bahasa, klo tidak sedia.. jangan memaksa orang mengikuti mu, aku tidak bisa bahasa Inggris mu itu, dan bahasa lainnya, bahasa ku adalah bahasa Indonesia, aku tidak mengerti notifikasi yg kamu kirimkan ke akun ku... ayo segera sediakan pilihan bahasa Indonesia di aplikasi Discord ini... buruan!!!",3,4,322.11 - Stable,2026-03-31 17:43:53,,,322.11 - Stable
e8ca7ada-43b5-4c8d-a885-94f972643730,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Please use Indonesian to make it easier to understand how to log in and so on,4,0,321.9 - Stable,2026-03-31 15:47:37,,,321.9 - Stable
9ffa2b57-b18b-4035-a58d-f2167aa306db,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,319.14 - Stable,2026-03-31 12:56:59,,,319.14 - Stable
a17d5556-bc1c-4a10-ba34-2201947a1c62,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi udh itu aja sama sama,5,0,,2026-03-31 12:00:21,,,
10225032-9e9a-4d6f-b982-e748dba9f560,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi ya sangat bagus dan bisa mengobrlol sama temen dan sama orang lain 😁,1,0,321.9 - Stable,2026-03-31 11:17:25,Terima kasih atas dukungan dan ulasan positifnya! Senang mendengar Anda menikmati Discord untuk ngobrol dengan teman. Jangan ragu untuk terus bergabung dan berinteraksi di komunitas Discord!,2026-03-31 11:49:23,321.9 - Stable
7662ed02-6695-4f24-8b24-01d025ebc173,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa ya aku mengikuti grub gak bisa agak bug kali aku Cuba 2 kali aku restart hp 3 dan aku uninstall dan instal 2 ttp gk bisa,2,0,,2026-03-31 10:41:25,"Pastikan aplikasi dan sistem operasi HP kamu sudah versi terbaru. Jika masih tidak bisa gabung grup, cek apakah ada pesan “Limited Access” di Discord. Jika ya, akses server baru memang dibatasi. Info lebih lanjut: dis.gd/contact",2026-03-31 11:09:27,
93fcca9b-b8e6-4a8a-a69f-dcef048dcd3a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ada bug saat mengganti foto profil sudah memilih gambar tetapi gambar tak kunjung muncul,1,0,321.9 - Stable,2026-03-31 09:05:56,"Coba restart aplikasi Discord, pastikan sudah update ke versi terbaru, dan coba ganti foto profil lagi. Jika masih tidak muncul, hapus cache aplikasi atau reinstall Discord. Jika masalah tetap ada, laporkan bug di dis.gd/contact.",2026-03-31 09:33:29,321.9 - Stable
b7f0d630-5528-4563-bc26-cdf6eae5751a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gak bisa diapain jangan si dong lod,5,0,322.11 - Stable,2026-03-31 06:11:53,,,322.11 - Stable
d8e01ccd-1dc9-40c9-b1a9-0e2fe71fb05c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gimana sih kamu, masa cuma 10mb. Mana pake nitro lagi, apalah discord. bintang satu!",1,0,321.9 - Stable,2026-03-31 05:48:44,,,321.9 - Stable
2d90a3de-b235-4b30-a389-9276d7cd8b56,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nggak bisa Regis setiap mau Regis muncul pesan suruhan konfirmasi lah pasu udah selesai di suruh lagi gitu terus sampai sekarang nggak bisa Regis,1,0,,2026-03-31 05:21:08,"Coba pastikan email/nomor HP yang digunakan belum pernah dipakai di akun Discord lain. Jika diminta verifikasi terus-menerus, cek juga folder spam email untuk kode verifikasi. Jika masih gagal, bisa ajukan bantuan di dis.gd/contact.",2026-03-31 05:49:28,
de8b60ce-71a2-4c90-a5da-01def2938127,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,register ribet error mulu,1,0,321.9 - Stable,2026-03-31 04:13:44,"Kami belum memiliki informasi terkait error saat registrasi di perangkat Vivo Anda. Untuk bantuan lebih lanjut, silakan kunjungi dis.gd/contact agar tim kami dapat membantu secara langsung.",2026-03-31 04:43:30,321.9 - Stable
9e80e098-e2d0-43b9-a7af-d40f41d94987,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus aplikasinya,5,0,320.12 - Stable,2026-03-31 02:30:27,,,320.12 - Stable
ddb98a3e-5c24-41a6-878b-d7f5dd2ba3d6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gokil,4,0,,2026-03-30 23:21:12,,,
ac16f1cb-b137-44e9-b055-d0dde1409889,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sistem login ribet dan suka error bukan suka error sih tapi emg error pas mau login email bener password bener masih invalid lagian tutorial cara login lainnya ribet dalem nya bagus cara login nya ribet nyusahin doang rasanya kalian ngerasain hal ini juga nggak?? udh kode verifikasi nya nunggu 24 jam lagi bagi ku akun ke log out atau hilang di discord itu mimpi buruk buat aku jadi jangan sampe hilang ya ges stay safe di discord emg aplikasi nya sering error plus cara caranya ribet buanget,2,5,321.9 - Stable,2026-03-30 15:49:21,"Coba pastikan email & password sudah benar, gunakan fitur lupa password jika perlu. Jika terkunci, tunggu 24 jam sebelum coba lagi. Panduan lengkap: https://support.discord.com/hc/en-us/articles/32557375603479",2026-03-30 16:17:34,321.9 - Stable
f0d52d08-d7c8-4b77-a554-d070cd668f2c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagaimana cara menambah teman,4,0,321.9 - Stable,2026-03-30 15:45:36,,,321.9 - Stable
381e06b4-c382-42f5-9fa6-a8be6a66999f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seharusnya bikin histori untuk server yg telah pernah di join dan dapat join kembali,2,1,321.9 - Stable,2026-03-30 15:06:59,Terima kasih atas sarannya! Kami selalu mencari cara untuk meningkatkan Discord. Silakan bagikan ide Anda di dis.gd/feedback agar tim kami dapat mempertimbangkannya di masa mendatang.,2026-03-30 15:43:26,321.9 - Stable
e1b6816d-b66d-4c2b-8809-9e1d786724b1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,discord idiot,1,0,,2026-03-30 14:22:26,"Thanks for your feedback. If you’re experiencing issues or have suggestions, please let us know at dis.gd/contact so we can help improve your experience.",2026-03-30 14:47:27,
ade9d72b-9fe0-4f0e-91e1-89e5a174cc92,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bug mulu aneh gw mau masuk gk bisa,1,1,321.9 - Stable,2026-03-30 14:15:19,"Coba restart HP, pastikan aplikasi Discord dan OS sudah versi terbaru. Jika masih tidak bisa masuk, hapus cache aplikasi Discord, lalu coba login lagi. Pastikan juga memori HP cukup. Info lengkap: dis.gd/contact",2026-03-30 14:43:30,321.9 - Stable
a5c7666e-dda3-4fdd-af50-7499e6e601f4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,321.9 - Stable,2026-03-30 14:14:34,,,321.9 - Stable
dd5a38dd-0738-411e-a1a2-6d99b9c78c9c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong dipermudah password,5,0,,2026-03-30 13:43:52,,,
3366c762-ba9f-4070-ba71-d0f61151c5f2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,hei discord kok pas mau verif phone kok ngk di kasih kodenya,1,0,321.9 - Stable,2026-03-30 13:19:18,"Pastikan nomor HP yang kamu masukkan benar, aktif, dan belum pernah dipakai di akun Discord lain. Jangan gunakan nomor VOIP atau telepon rumah. Jika masih tidak menerima kode, coba lagi beberapa saat atau kunjungi dis.gd/contact untuk bantuan lebih lanjut.",2026-03-30 13:47:30,321.9 - Stable
